 m n lenL1 lenS1 Hright1 Hleft1 Area1 CosA1 lenL2 lenS2 Hright2 Hleft2 Area2 CosA2 Dcen Datom Dcenp1 Dcenp2 CosL CosS CosN CosO AreaPJ
  504 1596    1.40879    1.09828    0.27629    1.15536    0.92752    0.98399    1.41886    1.04748    0.28123    1.11663    0.89662    0.94536    1.25986    0.33575    0.15102    0.84357   -0.08943   -0.17040    0.02502    0.70492   -0.00411
  504 1605    1.40879    1.09828    0.27629    1.15536    0.92752    0.98399    1.40578    1.10241    0.28004    1.15490    0.94296    0.99902    0.61267    0.22503   -0.09686   -0.41177   -0.97681   -0.98824   -0.18606    0.86855    0.20671
  504 1938    1.40879    1.09828    0.27629    1.15536    0.92752    0.98399    1.40016    1.08028    0.25491    1.11357    0.91785    0.99681    0.52707    0.26745   -0.03429   -0.52495   -0.97375   -0.77821   -0.04142   -0.06261    0.04493
  505  764    1.41712    1.08314    0.28579    1.15669    0.91260    0.95674    1.40121    1.09845    0.25745    1.12972    0.93549    0.93527    1.23355    0.30266    0.51147   -0.81843    0.26741   -0.20769    0.04049    0.40001    0.02889
  505  804    1.41712    1.08314    0.28579    1.15669    0.91260    0.95674    1.39939    1.08499    0.26102    1.11921    0.92901    0.98214    1.68122    0.34183    0.17228   -0.21896    0.89648    0.69195   -0.09385   -0.78429   -0.09270
  505 1343    1.41712    1.08314    0.28579    1.15669    0.91260    0.95674    1.40625    1.09312    0.26666    1.12907    0.94456    0.99999    0.59467    0.24474    0.31042   -0.27893   -0.92127   -0.62283    0.10818   -0.97685   -0.11052
  505 1361    1.41712    1.08314    0.28579    1.15669    0.91260    0.95674    1.40352    1.07975    0.25588    1.11999    0.90869    0.96326    0.50866    0.23735   -0.18220    0.48644    0.93876    0.73834    0.01438   -0.18267    0.01497
  505 1560    1.41712    1.08314    0.28579    1.15669    0.91260    0.95674    1.40916    1.05583    0.31368    1.14556    0.91623    0.99145    0.58980    0.26781   -0.29266   -0.29164   -0.98666   -0.99354   -0.21320    0.98124    0.23767
  505 1760    1.41712    1.08314    0.28579    1.15669    0.91260    0.95674    1.40781    1.08861    0.26151    1.11485    0.95157    0.98004    0.55463    0.25056   -0.48834    0.23235    0.94228    0.71741   -0.01922   -0.41736   -0.02071
  505 1818    1.41712    1.08314    0.28579    1.15669    0.91260    0.95674    1.42327    1.09129    0.25663    1.12850    0.93411    0.95652    1.71005    0.42020   -0.26261    0.28340   -0.83235   -0.76943    0.14014   -0.98378   -0.12971
  505 1911    1.41712    1.08314    0.28579    1.15669    0.91260    0.95674    1.40206    1.08954    0.24605    1.13184    0.88948    0.74621    1.63757    0.27941   -0.19493    0.09492    0.86601    0.78745   -0.14644   -0.98164   -0.13562
  506  587    1.41278    1.07429    0.29809    1.16415    0.89802    0.97162    1.40771    1.11425    0.25111    1.14744    0.93179    0.88850    1.41837    0.22261   -0.28842    0.09740    0.93093    0.61185   -0.10626   -0.96272   -0.10534
  506  884    1.41278    1.07429    0.29809    1.16415    0.89802    0.97162    1.40964    1.08165    0.24221    1.10352    0.92233    1.00000    0.52326    0.29110   -0.34672   -0.33371   -0.98163   -0.98489   -0.20368    0.99601    0.21586
  506  949    1.41278    1.07429    0.29809    1.16415    0.89802    0.97162    1.39866    1.10642    0.28092    1.15956    0.94050    0.96620    1.66386    0.39672   -0.06131    0.38866    0.77145    0.68063    0.08336    0.38091    0.08133
  506 1018    1.41278    1.07429    0.29809    1.16415    0.89802    0.97162    1.40300    1.08671    0.27229    1.13812    0.92135    0.90100    0.53757    0.29356    0.34289    0.24766    0.99559    0.99678    0.22075    0.98861    0.23535
  506 1065    1.41278    1.07429    0.29809    1.16415    0.89802    0.97162    1.41622    1.09785    0.28172    1.15536    0.94157    0.96879    1.61733    0.24086   -0.01011    0.13272    0.99195    0.99526    0.21516    0.97929    0.23412
  506 1115    1.41278    1.07429    0.29809    1.16415    0.89802    0.97162    1.41178    1.07397    0.27348    1.12761    0.91917    0.99923    1.12688    0.26508    0.59718   -0.38254   -0.12904    0.78368   -0.21226   -0.84551    0.02984
  506 1307    1.41278    1.07429    0.29809    1.16415    0.89802    0.97162    1.42052    1.10586    0.28536    1.17684    0.92952    0.94994    1.53175    0.44407    0.20552    0.59720    0.96058    0.91774    0.11109    0.36559    0.11849
  506 1459    1.41278    1.07429    0.29809    1.16415    0.89802    0.97162    1.39396    1.09549    0.25973    1.12813    0.93090    0.97940    1.33511    0.37168    0.41491    0.90466   -0.15874   -0.52362   -0.08706    0.36606    0.04539
  506 1738    1.41278    1.07429    0.29809    1.16415    0.89802    0.97162    1.39594    1.10663    0.26950    1.16303    0.91136    0.91278    0.55910    0.26164    0.54897    0.30134   -0.99038   -0.87397   -0.12821    0.38152    0.13164
  506 2037    1.41278    1.07429    0.29809    1.16415    0.89802    0.97162    1.43006    1.09120    0.27784    1.15703    0.92430    0.99311    0.55163    0.21640   -0.49251   -0.32818   -0.99261   -0.86230   -0.16778    0.62454    0.18118
  506 2064    1.41278    1.07429    0.29809    1.16415    0.89802    0.97162    1.42142    1.09227    0.25613    1.13736    0.91734    0.98676    1.65045    0.46535    0.45490    0.43694    0.93259    0.97047    0.14970    0.66826    0.15859
  507  641    1.40644    1.07994    0.27137    1.13596    0.91013    0.98592    1.41116    1.08933    0.25243    1.12245    0.92506    0.97451    1.06611    0.33145   -0.32674    0.84036   -0.29605    0.11736    0.09531   -0.10171   -0.07336
  507  725    1.40644    1.07994    0.27137    1.13596    0.91013    0.98592    1.39688    1.09931    0.28034    1.16148    0.91820    0.94094    1.73645    0.39912   -0.14286   -0.36057   -0.88051   -0.96737   -0.08912    0.38924    0.09458
  507  960    1.40644    1.07994    0.27137    1.13596    0.91013    0.98592    1.39977    1.10312    0.26068    1.12431    0.96067    0.99928    1.59671    0.44148    0.67616    0.55128   -0.95860   -0.82242   -0.12184    0.46754    0.13447
  507 1051    1.40644    1.07994    0.27137    1.13596    0.91013    0.98592    1.42664    1.07988    0.28309    1.14290    0.93210    0.99886    0.47420    0.31061    0.45864    0.36705    0.98816    0.97663    0.18419    0.79771    0.20625
  507 1202    1.40644    1.07994    0.27137    1.13596    0.91013    0.98592    1.42024    1.12136    0.26027    1.15432    0.96129    0.98980    0.50543    0.26536   -0.47740   -0.28732   -0.96676   -0.95496   -0.14653    0.64860    0.15953
  507 1420    1.40644    1.07994    0.27137    1.13596    0.91013    0.98592    1.40797    1.11537    0.25867    1.15319    0.93803    0.90976    0.58467    0.24067    0.28024   -0.24397    0.94255    0.58881   -0.11071   -0.93579   -0.11247
  507 1480    1.40644    1.07994    0.27137    1.13596    0.91013    0.98592    1.39804    1.10496    0.25008    1.12718    0.93954    0.93654    1.51248    0.24690    0.40910    0.10357   -0.91103   -0.97509   -0.12643    0.56968    0.13482
  507 1687    1.40644    1.07994    0.27137    1.13596    0.91013    0.98592    1.41905    1.07733    0.26669    1.13293    0.90895    0.92732    0.53216    0.25595    0.16638   -0.50921    0.98649    0.69751    0.04384   -0.15526    0.04777
  507 1748    1.40644    1.07994    0.27137    1.13596    0.91013    0.98592    1.41544    1.07654    0.30405    1.15855    0.92684    0.98919    0.58746    0.25213   -0.29456   -0.14773   -0.95811   -0.99755   -0.19417    0.86350    0.21432
  507 1915    1.40644    1.07994    0.27137    1.13596    0.91013    0.98592    1.38165    1.10836    0.25082    1.12979    0.93286    0.96249    0.52549    0.25814   -0.17959    0.49407    0.96301    0.65418   -0.04672   -0.58739   -0.04799
  507 2091    1.40644    1.07994    0.27137    1.13596    0.91013    0.98592    1.40922    1.10055    0.26557    1.15323    0.91682    0.87469    1.56997    0.21027    0.08485   -0.39525    0.86306    0.87542   -0.07917   -0.59352   -0.07848
  508  608    1.40036    1.09431    0.26966    1.12227    0.96063    0.98793    1.40464    1.09894    0.26191    1.13389    0.93945    0.98867    1.47309    0.45899    0.26525   -1.04221    0.26977   -0.36742    0.00232   -0.13395    0.00242
  508  800    1.40036    1.09431    0.26966    1.12227    0.96063    0.98793    1.40695    1.11439    0.25490    1.13896    0.95456    0.99229    1.68938    0.39333    0.25774    0.26047    0.99899    0.97864    0.20185    0.96365    0.23359
  508  802    1.40036    1.09431    0.26966    1.12227    0.96063    0.98793    1.39625    1.11757    0.25433    1.14903    0.93504    0.83738    1.47512    0.39045    0.80914    0.66784   -0.23201    0.41915   -0.17639   -0.15406    0.08027
  508 1069    1.40036    1.09431    0.26966    1.12227    0.96063    0.98793    1.42354    1.10310    0.26691    1.15041    0.94025    0.94315    0.54892    0.24454   -0.29677    0.48903   -0.93550   -0.71594    0.00766   -0.26620   -0.00856
  508 1226    1.40036    1.09431    0.26966    1.12227    0.96063    0.98793    1.39582    1.12208    0.22406    1.13184    0.92060    0.88206    0.60503    0.22058    0.22473    0.29863    0.99780    0.98884    0.20346    0.98596    0.22375
  508 1801    1.40036    1.09431    0.26966    1.12227    0.96063    0.98793    1.41935    1.10103    0.27818    1.16453    0.92708    0.96015    0.58318    0.19882   -0.24321    0.27764    0.93736    0.57544   -0.10639   -0.99040   -0.11451
  508 1832    1.40036    1.09431    0.26966    1.12227    0.96063    0.98793    1.38804    1.10655    0.25997    1.14702    0.91820    0.85416    0.91256    0.23612   -0.41162    0.08157   -0.00819    0.02805   -0.02438    0.84425    0.00029
  508 2052    1.40036    1.09431    0.26966    1.12227    0.96063    0.98793    1.38339    1.08426    0.24105    1.11605    0.88581    0.80213    0.56295    0.27511    0.48937   -0.14185    0.92919    0.70964   -0.00887   -0.23139   -0.00912
  508 2137    1.40036    1.09431    0.26966    1.12227    0.96063    0.98793    1.40471    1.09798    0.25493    1.13098    0.92976    0.96788    1.49914    0.37507    0.61255    0.31788   -0.96982   -0.97928   -0.16208    0.75960    0.18225
  509  666    1.40735    1.09858    0.28210    1.15454    0.93959    0.99500    1.40353    1.06621    0.28014    1.11359    0.93327    0.99977    0.77421    0.26823   -0.20197    0.55432   -0.97600   -0.61233   -0.00161   -0.43555    0.00182
  509 1199    1.40735    1.09858    0.28210    1.15454    0.93959    0.99500    1.41787    1.10411    0.26312    1.16027    0.91248    0.95229    0.54686    0.24070    0.46319    0.22689    0.99515    0.91186    0.16261    0.65710    0.17816
  509 1294    1.40735    1.09858    0.28210    1.15454    0.93959    0.99500    1.40880    1.09972    0.25915    1.14226    0.92328    0.89566    0.49785    0.22519    0.29529   -0.47309    0.94014    0.65040   -0.10185   -0.90743   -0.10697
  509 1303    1.40735    1.09858    0.28210    1.15454    0.93959    0.99500    1.40361    1.11786    0.23805    1.13372    0.93883    0.92022    1.01878    0.27170    0.46750    0.21016   -0.90974   -0.67844    0.05812   -0.51999   -0.05860
  509 1397    1.40735    1.09858    0.28210    1.15454    0.93959    0.99500    1.41069    1.09377    0.26693    1.14018    0.92911    0.95529    0.48390    0.26276   -0.44802    0.20894    0.93144    0.67480   -0.08433   -0.84531   -0.08904
  509 1594    1.40735    1.09858    0.28210    1.15454    0.93959    0.99500    1.41208    1.10032    0.27221    1.14544    0.94533    0.97141    1.18678    0.25177   -0.41898   -0.90603    0.12822    0.26291   -0.16702   -0.23727   -0.06917
  509 1746    1.40735    1.09858    0.28210    1.15454    0.93959    0.99500    1.41148    1.10905    0.26222    1.14253    0.95216    0.94323    1.24877    0.46922   -0.20713    0.61845    0.05343   -0.92538    0.18707   -0.88301    0.01168
  509 1954    1.40735    1.09858    0.28210    1.15454    0.93959    0.99500    1.41232    1.06414    0.29127    1.13580    0.91438    0.99334    1.11738    0.23895   -0.37858   -0.41333   -0.99300   -0.80320   -0.13126    0.40305    0.14956
  510  653    1.41673    1.11541    0.27686    1.17456    0.93791    0.96171    1.41559    1.09102    0.25930    1.13893    0.91365    0.97950    1.11943    0.34735   -0.13938    0.56863   -0.21770    0.60195   -0.10064   -0.52557    0.02576
  510  962    1.41673    1.11541    0.27686    1.17456    0.93791    0.96171    1.39986    1.11145    0.25302    1.14350    0.93107    0.92212    1.00984    0.27862    0.75162   -0.68076   -0.24165    0.38339   -0.17103   -0.26786    0.04984
  510 1178    1.41673    1.11541    0.27686    1.17456    0.93791    0.96171    1.40554    1.10912    0.23740    1.12598    0.93294    0.99988    0.76216    0.21305    0.74728   -0.41516   -0.28917    0.54403   -0.05402   -0.28185    0.02002
  510 1340    1.41673    1.11541    0.27686    1.17456    0.93791    0.96171    1.39628    1.09640    0.26039    1.14209    0.90995    0.88875    0.64186    0.21879   -0.19220    0.42887   -0.98608   -0.89445   -0.17430    0.76821    0.18885
  510 1614    1.41673    1.11541    0.27686    1.17456    0.93791    0.96171    1.41185    1.10427    0.27182    1.15600    0.93400    0.99392    1.46085    0.32305    0.91612    0.43837   -0.06443    0.09354   -0.14214    0.13976    0.01159
  510 1866    1.41673    1.11541    0.27686    1.17456    0.93791    0.96171    1.38552    1.07389    0.26764    1.10968    0.92343    0.99413    1.61676    0.27957   -0.09691    0.12701   -0.76917   -0.82158    0.15780   -0.96503   -0.13585
  510 1950    1.41673    1.11541    0.27686    1.17456    0.93791    0.96171    1.38013    1.06981    0.24616    1.09985    0.88984    0.82251    1.17061    0.25577   -0.32669    0.11331   -0.08068   -0.03663    0.00351    0.97071   -0.00034
  510 2041    1.41673    1.11541    0.27686    1.17456    0.93791    0.96171    1.42644    1.11428    0.26206    1.16214    0.93699    0.96611    0.66176    0.23627    0.29973   -0.17447    0.91123    0.67117   -0.10399   -0.87174   -0.10710
  511  608    1.42135    1.10528    0.25278    1.13794    0.94082    0.97536    1.40464    1.09894    0.26191    1.13389    0.93945    0.98867    1.81584    0.44773   -0.37917    0.15210   -0.95904   -0.50397    0.10078   -0.96276   -0.11151
  511  679    1.42135    1.10528    0.25278    1.13794    0.94082    0.97536    1.41617    1.10689    0.26248    1.16241    0.91267    0.94281    1.43346    0.26867   -0.72229   -0.44218   -0.46179    0.39742   -0.08370   -0.33960    0.04673
  511  710    1.42135    1.10528    0.25278    1.13794    0.94082    0.97536    1.40355    1.11105    0.27193    1.15620    0.94415    0.99602    1.28443    0.31558    0.52045   -0.90738   -0.03390    0.57028    0.08604   -0.06286   -0.01049
  511  796    1.42135    1.10528    0.25278    1.13794    0.94082    0.97536    1.40680    1.09863    0.24656    1.14065    0.89815    0.92212    1.01061    0.25147    0.69007    0.05222   -0.28161   -0.15176   -0.15757    0.20456    0.05989
  511 1069    1.42135    1.10528    0.25278    1.13794    0.94082    0.97536    1.42354    1.10310    0.26691    1.15041    0.94025    0.94315    1.22123    0.29987   -0.73822   -0.20744   -0.10749   -0.13131   -0.14626    0.21352    0.13033
  511 1221    1.42135    1.10528    0.25278    1.13794    0.94082    0.97536    1.41054    1.08316    0.28135    1.14152    0.92854    0.99897    1.11785    0.24885    0.64138    0.97036   -0.08515   -0.31417   -0.15347    0.07980    0.05130
  511 1387    1.42135    1.10528    0.25278    1.13794    0.94082    0.97536    1.40291    1.06610    0.27511    1.12283    0.90698    0.97329    0.96082    0.24721    0.76859   -0.70474    0.03518   -0.18855    0.20073   -0.21832    0.01624
